idx,label
19093,0
19094,0
19095,1
19096,0
19097,0
19098,1
19099,0
19100,0
19101,0
19102,1
19103,0
19104,1
19105,1
19106,0
19107,0
19108,1
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,0
19119,1
19120,1
19121,0
19122,0
19123,1
19124,1
19125,1
19126,0
19127,1
19128,0
19129,0
19130,1
19131,1
19132,1
19133,1
19134,1
19135,1
19136,0
19137,0
19138,0
19139,0
19140,1
19141,1
19142,0
19143,1
19144,0
19145,1
19146,1
19147,0
19148,0
19149,0
19150,0
19151,1
19152,0
19153,0
19154,0
19155,1
19156,0
19157,1
19158,1
19159,0
19160,0
19161,0
19162,1
19163,1
19164,1
19165,0
19166,0
19167,0
19168,1
19169,1
19170,1
19171,1
19172,0
19173,1
19174,0
19175,0
19176,0
19177,0
19178,1
19179,1
19180,1
19181,0
19182,1
19183,0
19184,0
19185,0
19186,1
19187,1
19188,1
19189,1
19190,1
19191,0
19192,1
19193,0
19194,0
19195,1
19196,1
19197,1
19198,0
19199,0
19200,0
19201,1
19202,0
19203,0
19204,1
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,1
19213,1
19214,0
19215,0
19216,1
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,1
19224,0
19225,0
19226,1
19227,0
19228,0
19229,0
19230,0
19231,1
19232,0
19233,1
19234,1
19235,0
19236,0
19237,0
19238,0
19239,0
19240,0
19241,0
19242,1
19243,0
19244,0
19245,1
19246,1
19247,1
19248,0
19249,0
19250,1
19251,1
19252,1
19253,1
19254,1
19255,1
19256,0
19257,1
19258,1
19259,1
19260,0
19261,0
19262,0
19263,1
19264,0
19265,1
19266,0
19267,0
19268,0
19269,1
19270,0
19271,0
19272,0
19273,1
19274,1
19275,0
19276,0
19277,0
19278,0
19279,0
19280,1
19281,1
19282,1
19283,0
19284,1
19285,1
19286,1
19287,1
19288,0
19289,0
19290,0
19291,1
19292,0
19293,1
19294,0
19295,1
19296,1
19297,1
19298,0
19299,0
19300,1
19301,1
19302,0
19303,1
19304,0
19305,1
19306,0
19307,0
19308,1
19309,1
19310,1
19311,0
19312,1
19313,0
19314,0
19315,0
19316,1
19317,0
19318,1
19319,1
19320,0
19321,0
19322,1
19323,1
19324,0
19325,1
19326,0
19327,1
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,0
19335,1
19336,0
19337,0
19338,0
19339,0
19340,1
19341,0
19342,1
19343,0
19344,1
19345,0
19346,0
19347,0
19348,1
19349,1
19350,0
19351,1
19352,0
19353,0
19354,0
19355,0
19356,1
19357,0
19358,0
19359,1
19360,1
19361,1
19362,1
19363,1
19364,0
19365,0
19366,1
19367,1
19368,1
19369,1
19370,0
19371,1
19372,0
19373,1
19374,1
19375,1
19376,1
19377,1
19378,1
19379,0
19380,0
19381,0
19382,0
19383,0
19384,1
19385,1
19386,0
19387,1
19388,1
19389,0
19390,0
19391,0
19392,0
19393,1
19394,1
19395,0
19396,0
19397,0
19398,0
19399,1
19400,0
19401,1
19402,1
19403,1
19404,1
19405,0
19406,0
19407,1
19408,1
19409,0
19410,0
19411,1
19412,1
19413,1
19414,0
19415,1
19416,0
19417,0
19418,0
19419,0
19420,1
19421,0
19422,1
19423,0
19424,0
19425,1
19426,0
19427,1
19428,1
19429,1
19430,0
19431,1
19432,0
19433,1
19434,0
19435,1
19436,1
19437,0
19438,1
19439,1
19440,0
19441,1
19442,0
19443,1
19444,1
19445,1
19446,1
19447,1
19448,0
19449,0
19450,1
19451,1
19452,1
19453,1
19454,0
19455,1
19456,0
19457,1
19458,1
19459,0
19460,1
19461,1
19462,1
19463,1
19464,1
19465,1
19466,0
19467,0
19468,1
19469,1
19470,0
19471,0
19472,0
19473,1
19474,0
19475,1
19476,1
19477,0
19478,1
19479,1
19480,1
19481,1
19482,0
19483,0
19484,1
19485,1
19486,0
19487,0
19488,1
19489,1
19490,0
19491,0
19492,1
19493,1
19494,1
19495,1
19496,1
19497,0
19498,0
19499,1
19500,1
19501,1
19502,1
19503,1
19504,1
19505,1
19506,0
19507,0
19508,1
19509,0
19510,1
19511,1
19512,1
19513,1
19514,1
19515,0
19516,0
19517,1
19518,1
19519,0
19520,1
19521,1
19522,1
19523,0
19524,1
19525,0
19526,1
19527,0
19528,0
19529,0
19530,1
19531,1
19532,0
19533,1
19534,1
19535,0
19536,0
19537,0
19538,0
19539,1
19540,1
19541,0
19542,1
19543,0
19544,1
19545,1
19546,0
19547,1
19548,1
19549,0
19550,1
19551,1
19552,0
19553,0
19554,0
19555,1
19556,1
19557,1
19558,1
19559,1
19560,1
19561,0
19562,1
19563,1
19564,0
19565,1
19566,1
19567,0
19568,0
19569,1
19570,0
19571,0
19572,0
19573,0
19574,1
19575,1
19576,1
19577,1
19578,0
19579,1
19580,0
19581,0
19582,0
19583,0
19584,0
19585,0
19586,1
19587,0
19588,0
19589,0
19590,1
19591,0
19592,0
19593,0
19594,1
19595,1
19596,0
19597,1
19598,0
19599,1
19600,1
19601,1
19602,0
19603,1
19604,0
19605,1
19606,1
19607,0
19608,0
19609,1
19610,0
19611,1
19612,0
19613,1
19614,1
19615,0
19616,1
19617,0
19618,0
19619,0
19620,1
19621,1
19622,1
19623,1
19624,1
19625,0
19626,1
19627,1
19628,0
19629,0
19630,0
19631,1
19632,1
19633,1
19634,0
19635,1
19636,0
19637,0
19638,0
19639,0
19640,1
19641,0
19642,0
19643,0
19644,0
19645,1
19646,1
19647,1
19648,0
19649,1
19650,0
19651,0
19652,1
19653,0
19654,0
19655,1
19656,0
19657,0
19658,0
19659,0
19660,1
19661,0
19662,1
19663,0
19664,1
19665,0
19666,1
19667,0
19668,1
19669,0
19670,0
19671,0
19672,0
19673,1
19674,0
19675,1
19676,1
19677,0
19678,1
19679,1
19680,1
19681,0
19682,0
19683,0
19684,1
19685,1
19686,0
19687,1
19688,0
19689,1
19690,1
19691,1
19692,0
19693,0
19694,1
19695,1
19696,0
19697,0
19698,0
19699,1
19700,1
19701,1
19702,1
19703,0
19704,0
19705,0
19706,0
19707,0
19708,1
19709,1
19710,0
19711,0
19712,1
19713,1
19714,1
19715,0
19716,1
19717,1
19718,1
19719,1
19720,1
19721,1
19722,0
19723,0
19724,1
19725,1
19726,0
19727,0
19728,0
19729,0
19730,1
19731,0
19732,1
19733,1
19734,0
19735,1
19736,1
19737,1
19738,0
19739,0
19740,1
19741,1
19742,1
19743,1
19744,0
19745,1
19746,0
19747,0
19748,1
19749,0
19750,1
19751,0
19752,1
19753,1
19754,1
19755,0
19756,0
19757,0
19758,1
19759,0
19760,1
19761,0
19762,0
19763,0
19764,1
19765,1
19766,0
19767,1
19768,1
19769,1
19770,0
19771,0
19772,0
19773,0
19774,0
19775,1
19776,1
19777,0
19778,0
19779,0
19780,1
19781,1
19782,1
19783,0
19784,0
19785,1
19786,0
19787,1
19788,0
19789,1
19790,0
19791,1
19792,0
19793,1
19794,0
19795,1
19796,0
19797,1
19798,0
19799,1
19800,1
19801,0
19802,1
19803,1
19804,1
19805,0
19806,1
19807,1
19808,1
19809,1
19810,0
19811,1
19812,1
19813,1
19814,1
19815,1
19816,1
19817,0
19818,0
19819,0
19820,0
19821,1
19822,1
19823,1
19824,1
19825,0
19826,1
19827,0
19828,1
19829,1
19830,0
19831,0
19832,1
19833,1
19834,0
19835,1
19836,0
19837,1
19838,1
19839,0
19840,1
19841,0
19842,1
19843,1
19844,0
19845,0
19846,1
19847,0
19848,0
19849,0
19850,0
19851,0
19852,1
19853,0
19854,1
19855,0
19856,0
19857,0
19858,0
19859,0
19860,0
19861,0
19862,0
19863,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,1
19871,1
19872,0
19873,0
19874,0
19875,0
19876,0
19877,0
19878,0
19879,0
19880,0
19881,0
19882,0
19883,1
19884,0
19885,0
19886,0
19887,0
19888,1
19889,0
19890,1
19891,1
19892,0
19893,0
19894,1
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,0
19903,1
19904,0
19905,0
19906,0
19907,0
19908,0
19909,1
19910,0
19911,1
19912,1
19913,0
19914,1
19915,1
19916,1
19917,0
19918,1
19919,1
19920,1
19921,0
19922,0
19923,1
19924,1
19925,0
19926,1
19927,0
19928,1
19929,1
19930,0
19931,0
19932,0
19933,1
19934,0
19935,0
19936,0
19937,0
19938,0
19939,0
19940,0
19941,1
19942,0
19943,0
19944,0
19945,0
19946,1
19947,1
19948,0
19949,1
19950,0
19951,1
19952,0
19953,0
19954,0
19955,0
19956,0
19957,1
19958,1
19959,0
19960,1
19961,0
19962,1
19963,1
19964,0
19965,0
19966,1
19967,1
19968,0
19969,0
19970,1
19971,1
19972,1
19973,1
19974,0
19975,0
19976,1
19977,0
19978,1
19979,0
19980,0
19981,0
19982,1
19983,0
19984,1
19985,1
19986,0
19987,1
19988,1
19989,1
19990,1
19991,1
19992,0
19993,1
19994,1
19995,0
19996,1
19997,1
19998,0
19999,0
20000,0
20001,0
20002,0
20003,0
20004,0
20005,0
20006,0
20007,0
20008,1
20009,0
20010,0
20011,1
20012,1
20013,0
20014,0
20015,0
20016,1
20017,1
20018,1
20019,0
20020,0
20021,1
20022,1
20023,1
20024,1
20025,1
20026,0
20027,1
20028,0
20029,1
20030,1
20031,1
20032,0
20033,1
20034,0
20035,0
20036,1
20037,0
20038,0
20039,1
20040,0
20041,0
20042,0
20043,0
20044,1
20045,1
20046,1
20047,0
20048,0
20049,1
20050,0
20051,0
20052,0
20053,0
20054,0
20055,1
20056,0
20057,0
20058,0
20059,1
20060,1
20061,0
20062,0
20063,0
20064,1
20065,1
20066,1
20067,0
20068,1
20069,0
20070,0
20071,1
20072,0
20073,0
20074,1
20075,1
20076,0
20077,1
20078,1
20079,0
20080,0
20081,1
20082,0
20083,0
20084,0
20085,0
20086,0
20087,0
20088,0
20089,1
20090,0
20091,0
20092,0
20093,0
20094,1
20095,1
20096,0
20097,0
20098,1
20099,0
20100,1
20101,0
20102,1
20103,0
20104,1
20105,1
20106,0
20107,1
20108,0
20109,0
20110,0
20111,0
20112,1
20113,0
20114,0
20115,1
20116,0
20117,1
20118,1
20119,1
20120,1
20121,0
20122,1
20123,1
20124,1
20125,0
20126,0
20127,1
20128,1
20129,1
20130,0
20131,1
20132,1
20133,1
20134,1
20135,0
20136,1
20137,1
20138,1
20139,0
20140,1
20141,1
20142,0
20143,1
20144,0
20145,0
20146,1
20147,0
20148,1
20149,1
20150,0
20151,0
20152,1
20153,0
20154,0
20155,1
20156,1
20157,1
20158,1
20159,0
20160,1
20161,0
20162,0
20163,1
20164,1
20165,0
20166,1
20167,1
20168,1
20169,1
20170,0
20171,0
20172,0
20173,0
20174,0
20175,0
20176,0
20177,1
20178,0
20179,0
20180,1
20181,0
20182,1
20183,1
20184,0
20185,0
20186,1
20187,1
20188,0
20189,1
20190,1
20191,0
20192,0
20193,0
20194,1
20195,1
20196,0
20197,1
20198,1
20199,1
20200,0
20201,0
20202,0
20203,0
20204,0
20205,1
20206,1
20207,0
20208,0
20209,1
20210,0
20211,1
20212,0
20213,0
20214,1
20215,1
20216,0
20217,1
20218,1
20219,0
20220,0
20221,0
20222,0
20223,0
20224,0
20225,1
20226,1
20227,0
20228,0
20229,1
20230,1
20231,0
20232,0
20233,0
20234,1
20235,1
20236,0
20237,1
20238,1
20239,1
20240,0
20241,1
20242,1
20243,0
20244,0
20245,1
20246,0
20247,0
20248,1
20249,1
20250,0
20251,1
20252,0
20253,0
20254,1
20255,0
20256,1
20257,0
20258,0
20259,0
20260,0
20261,0
20262,0
20263,1
20264,1
20265,1
20266,1
20267,1
20268,1
20269,0
20270,1
20271,0
20272,0
20273,0
20274,0
20275,1
20276,0
20277,1
20278,0
20279,1
20280,1
20281,1
20282,0
20283,0
20284,0
20285,0
20286,0
20287,0
20288,0
20289,0
20290,1
20291,0
20292,0
20293,1
20294,1
20295,0
20296,0
20297,0
20298,0
20299,0
20300,1
20301,0
20302,0
20303,1
20304,0
20305,0
20306,1
20307,1
20308,0
20309,0
20310,1
20311,1
20312,0
20313,1
20314,1
20315,0
20316,0
20317,0
20318,0
20319,1
20320,1
20321,0
20322,0
20323,0
20324,0
20325,1
20326,0
20327,0
20328,0
20329,1
20330,0
20331,0
20332,0
20333,0
20334,1
20335,0
20336,1
20337,0
20338,1
20339,1
20340,1
20341,0
20342,1
20343,1
20344,0
20345,0
20346,1
20347,0
20348,0
20349,0
20350,1
20351,0
20352,1
20353,0
20354,1
20355,1
20356,0
20357,0
20358,0
20359,0
20360,0
20361,1
20362,0
20363,0
20364,1
20365,0
20366,0
20367,1
20368,0
20369,1
20370,0
20371,1
20372,1
20373,0
20374,0
20375,1
20376,0
20377,1
20378,0
20379,0
20380,1
20381,0
20382,1
20383,0
20384,1
20385,0
20386,0
20387,0
20388,0
20389,0
20390,1
20391,1
20392,0
20393,0
20394,0
20395,0
20396,1
20397,1
20398,0
20399,1
20400,1
20401,0
20402,0
20403,1
20404,1
20405,1
20406,0
20407,1
20408,1
20409,0
20410,1
20411,1
20412,1
20413,1
20414,1
20415,1
20416,0
20417,0
20418,1
20419,0
20420,0
20421,1
20422,0
20423,0
20424,0
20425,0
20426,0
20427,1
20428,1
20429,0
20430,0
20431,1
20432,1
20433,0
20434,0
20435,0
20436,1
20437,0
20438,1
20439,0
20440,0
20441,0
20442,0
20443,0
20444,1
20445,0
20446,1
20447,0
20448,1
20449,0
20450,0
20451,0
20452,1
20453,0
20454,0
20455,1
20456,1
20457,0
20458,1
20459,0
20460,1
20461,0
20462,0
20463,1
20464,1
20465,0
20466,1
20467,0
20468,1
20469,1
20470,0
20471,1
20472,1
20473,0
20474,0
20475,1
20476,0
20477,0
20478,0
20479,1
20480,1
20481,0
20482,0
20483,1
20484,1
20485,0
20486,1
20487,1
20488,0
20489,1
20490,0
20491,0
20492,0
20493,1
20494,1
20495,0
20496,1
20497,0
20498,1
20499,1
20500,1
20501,0
20502,1
20503,1
20504,1
20505,1
20506,1
20507,1
20508,0
20509,0
20510,0
20511,1
20512,1
20513,0
20514,0
20515,0
20516,0
20517,0
20518,0
20519,0
20520,0
20521,1
20522,1
20523,0
20524,0
20525,0
20526,0
20527,0
20528,0
20529,1
20530,1
20531,0
20532,1
20533,1
20534,1
20535,1
20536,1
20537,1
20538,1
20539,0
20540,1
20541,1
20542,0
20543,1
20544,1
20545,0
20546,1
20547,1
20548,0
20549,1
20550,1
20551,0
20552,0
20553,1
20554,0
20555,1
20556,1
20557,0
20558,0
20559,0
20560,1
20561,1
20562,1
20563,1
20564,1
20565,1
20566,1
20567,1
20568,0
20569,0
20570,0
20571,0
20572,0
20573,1
20574,1
20575,0
20576,0
20577,1
20578,0
20579,1
20580,1
20581,1
20582,0
20583,0
20584,0
20585,1
20586,0
20587,0
20588,1
20589,0
20590,0
20591,1
20592,1
20593,0
20594,0
20595,1
20596,0
20597,0
20598,1
20599,1
20600,1
20601,0
20602,0
20603,1
20604,0
20605,0
20606,0
20607,0
20608,1
20609,1
20610,1
20611,0
20612,1
20613,1
20614,0
20615,1
20616,0
20617,1
20618,0
20619,1
20620,0
20621,1
20622,1
20623,1
20624,0
20625,1
20626,0
20627,1
20628,1
20629,1
20630,1
20631,1
20632,0
20633,1
20634,0
20635,1
20636,0
20637,1
20638,0
20639,1
20640,0
20641,0
20642,0
20643,1
20644,1
20645,0
20646,0
20647,0
20648,0
20649,1
20650,0
20651,0
20652,0
20653,0
20654,0
20655,0
20656,1
20657,0
20658,0
20659,0
20660,0
20661,1
20662,1
20663,1
20664,1
20665,0
20666,1
20667,1
20668,1
20669,0
20670,0
20671,0
20672,1
20673,0
20674,1
20675,1
20676,0
20677,0
20678,1
20679,0
20680,0
20681,1
20682,0
20683,0
20684,0
20685,0
20686,1
20687,0
20688,0
20689,1
20690,1
20691,0
20692,1
20693,1
20694,1
20695,0
20696,1
20697,1
20698,1
20699,1
20700,0
20701,0
20702,0
20703,1
20704,0
20705,0
20706,1
20707,1
20708,1
20709,1
20710,1
20711,1
20712,1
20713,1
20714,0
20715,0
20716,0
20717,1
20718,1
20719,1
20720,0
20721,1
20722,1
20723,0
20724,1
20725,0
20726,1
20727,1
20728,1
20729,1
20730,1
20731,1
20732,1
20733,0
20734,0
20735,1
20736,0
20737,1
20738,1
20739,1
20740,0
20741,1
20742,1
20743,0
20744,0
20745,0
20746,0
20747,1
20748,0
20749,0
20750,1
20751,1
20752,0
20753,0
20754,1
20755,1
20756,0
20757,1
20758,1
20759,0
20760,1
20761,1
20762,0
20763,0
20764,0
20765,0
20766,1
20767,0
20768,0
20769,1
20770,1
20771,0
20772,0
20773,0
20774,1
20775,1
20776,1
20777,0
20778,0
20779,1
20780,0
20781,0
20782,0
20783,0
20784,0
20785,1
20786,0
20787,0
20788,0
20789,0
20790,1
20791,1
20792,1
20793,1
20794,1
20795,1
20796,0
20797,1
20798,1
20799,0
20800,0
20801,0
20802,1
20803,1
20804,0
20805,1
20806,0
20807,0
20808,1
20809,1
20810,1
20811,1
20812,0
20813,0
20814,0
20815,1
20816,0
20817,1
20818,1
20819,0
20820,1
20821,0
20822,0
20823,1
20824,1
20825,0
20826,1
20827,1
20828,0
20829,1
20830,1
20831,0
20832,0
20833,0
20834,1
20835,1
20836,1
20837,1
20838,1
20839,1
20840,0
20841,1
20842,0
20843,0
20844,0
20845,0
20846,1
20847,1
20848,0
20849,1
20850,0
20851,0
20852,0
20853,0
20854,0
20855,1
20856,1
20857,0
20858,0
20859,1
20860,1
20861,1
20862,1
20863,0
20864,0
20865,1
20866,1
20867,1
20868,0
20869,0
20870,1
20871,1
20872,0
20873,1
20874,0
20875,1
20876,1
20877,1
20878,0
20879,1
20880,0
20881,1
20882,1
20883,1
20884,1
20885,1
20886,0
20887,1
20888,0
20889,0
20890,1
20891,1
20892,0
20893,1
20894,1
20895,0
20896,0
20897,1
20898,1
20899,0
20900,1
20901,0
20902,1
20903,1
20904,0
20905,1
20906,0
20907,0
20908,1
20909,0
20910,1
20911,1
20912,1
20913,0
20914,1
20915,0
20916,1
20917,0
20918,0
20919,1
20920,0
20921,1
20922,1
20923,0
20924,1
20925,1
20926,0
20927,1
20928,1
20929,0
20930,1
20931,1
20932,1
20933,0
20934,1
20935,1
20936,1
20937,1
20938,1
20939,0
20940,0
20941,0
20942,0
20943,0
20944,0
20945,1
20946,1
20947,0
20948,0
20949,0
20950,0
20951,1
20952,0
20953,1
20954,1
20955,0
20956,1
20957,0
20958,1
20959,1
20960,1
20961,0
20962,0
20963,0
20964,1
20965,0
20966,0
20967,0
20968,1
20969,0
20970,1
20971,0
20972,1
20973,0
20974,0
20975,0
20976,1
20977,1
20978,0
20979,0
20980,0
20981,1
20982,0
20983,1
20984,1
20985,1
20986,1
20987,1
20988,1
20989,1
20990,0
20991,1
20992,0
20993,1
20994,0
20995,1
20996,1
20997,1
20998,1
20999,1
21000,0
21001,0
21002,0
21003,1
21004,0
21005,0
21006,0
21007,0
21008,1
21009,1
21010,1
21011,1
21012,0
21013,0
21014,0
21015,0
21016,1
21017,0
21018,0
21019,1
21020,0
21021,1
21022,1
21023,0
21024,0
21025,1
21026,0
21027,0
21028,0
21029,0
21030,1
21031,0
21032,0
21033,1
21034,1
21035,0
21036,1
21037,1
21038,1
21039,0
21040,1
21041,1
21042,0
21043,1
21044,0
21045,1
21046,0
21047,1
21048,0
21049,0
21050,0
21051,1
21052,1
21053,1
21054,0
21055,0
21056,1
21057,0
21058,1
21059,0
21060,0
21061,0
21062,0
21063,1
21064,0
21065,0
21066,0
21067,0
21068,1
21069,0
21070,1
21071,0
21072,1
21073,0
21074,1
21075,0
21076,1
21077,1
21078,1
21079,1
21080,1
21081,0
21082,1
21083,1
21084,0
21085,0
21086,1
21087,1
21088,1
21089,1
21090,0
21091,0
21092,0
21093,1
21094,1
21095,0
21096,0
21097,1
21098,1
21099,1
21100,1
21101,1
21102,0
21103,1
21104,0
21105,0
21106,0
21107,1
21108,1
21109,0
21110,1
21111,0
21112,0
21113,0
21114,1
21115,0
21116,1
21117,0
21118,0
21119,0
21120,0
21121,0
21122,1
21123,1
21124,1
21125,0
21126,1
21127,0
21128,1
21129,1
21130,1
21131,0
21132,1
21133,1
21134,1
21135,0
21136,0
21137,0
21138,0
21139,1
21140,1
21141,0
21142,0
21143,1
21144,0
21145,0
21146,1
21147,1
21148,0
21149,1
21150,1
21151,1
21152,0
21153,1
21154,1
21155,1
21156,1
21157,0
21158,1
21159,0
21160,1
21161,1
21162,0
21163,1
21164,0
21165,1
21166,0
21167,0
21168,0
21169,1
21170,0
21171,1
21172,0
21173,0
21174,1
21175,1
21176,1
21177,1
21178,1
21179,1
21180,0
21181,0
21182,1
21183,0
21184,1
21185,0
21186,0
21187,0
21188,1
21189,1
21190,0
21191,1
21192,0
21193,0
21194,1
21195,1
21196,1
21197,0
21198,0
21199,1
21200,1
21201,1
21202,1
21203,0
21204,1
21205,1
21206,1
21207,0
21208,1
21209,0
21210,0
21211,0
21212,0
21213,1
21214,1
21215,0
21216,1
21217,0
21218,1
21219,0
21220,0
21221,0
21222,0
21223,0
21224,0
21225,1
21226,0
21227,0
21228,1
21229,1
21230,0
21231,1
21232,0
21233,1
21234,1
21235,1
21236,1
21237,0
21238,1
21239,1
21240,1
21241,1
21242,0
21243,0
21244,1
21245,1
21246,1
21247,1
21248,1
21249,1
21250,0
21251,0
21252,0
21253,0
21254,1
21255,0
21256,0
21257,0
21258,0
21259,0
21260,1
21261,0
21262,0
21263,1
21264,1
21265,0
21266,0
21267,0
21268,1
21269,1
21270,1
21271,1
21272,0
21273,1
21274,1
21275,1
21276,1
21277,1
21278,0
21279,0
21280,0
21281,1
21282,1
21283,1
21284,0
21285,0
21286,0
21287,1
21288,1
21289,1
21290,1
21291,0
21292,1
21293,0
21294,1
21295,0
21296,0
21297,1
21298,1
21299,1
21300,1
21301,0
21302,1
21303,1
21304,0
21305,0
21306,0
21307,0
21308,1
21309,1
21310,1
21311,0
21312,1
21313,0
21314,0
21315,0
21316,1
21317,0
21318,1
21319,0
21320,0
21321,1
21322,0
21323,0
21324,1
21325,0
21326,0
21327,0
21328,0
21329,0
21330,1
21331,1
21332,0
21333,0
21334,0
21335,0
21336,1
21337,1
21338,0
21339,0
21340,1
21341,1
21342,1
21343,1
21344,0
21345,0
21346,1
21347,0
21348,0
21349,0
21350,1
21351,0
21352,0
21353,1
21354,1
21355,1
21356,0
21357,0
21358,1
21359,1
21360,1
21361,0
21362,0
21363,0
21364,0
21365,1
21366,0
21367,0
21368,0
21369,0
21370,0
21371,1
21372,0
21373,1
21374,0
21375,0
21376,0
21377,1
21378,0
21379,1
21380,1
21381,0
21382,1
21383,0
21384,0
21385,1
21386,1
21387,1
21388,0
21389,1
21390,1
21391,0
21392,0
21393,0
21394,0
21395,1
21396,1
21397,1
21398,1
21399,0
21400,0
21401,0
21402,0
21403,0
21404,1
21405,0
21406,0
21407,0
21408,0
21409,1
21410,1
21411,1
21412,0
21413,0
21414,0
21415,0
21416,0
21417,1
21418,1
21419,1
21420,0
21421,0
21422,1
21423,0
21424,1
21425,1
21426,0
21427,1
21428,0
21429,1
21430,1
21431,0
21432,1
21433,1
21434,1
21435,1
21436,0
21437,1
21438,0
21439,1
21440,0
21441,0
21442,1
21443,0
21444,1
21445,1
21446,1
21447,0
21448,1
21449,1
21450,1
21451,1
21452,1
21453,1
21454,1
21455,0
21456,0
21457,0
21458,1
21459,0
21460,0
21461,1
21462,0
21463,0
21464,0
21465,1
21466,0
21467,1
21468,0
21469,0
21470,1
21471,1
21472,0
21473,0
21474,0
21475,1
21476,0
21477,1
21478,1
21479,0
21480,0
21481,1
21482,0
21483,1
21484,1
21485,1
21486,0
21487,0
21488,0
21489,1
21490,0
21491,1
21492,1
21493,0
21494,0
21495,1
21496,0
21497,1
21498,1
21499,1
21500,0
21501,0
21502,1
21503,1
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,1
21511,0
21512,1
21513,0
21514,1
21515,1
21516,0
21517,0
21518,1
21519,0
21520,0
21521,0
21522,1
21523,0
21524,1
21525,1
21526,0
21527,0
21528,0
21529,0
21530,0
21531,1
21532,0
21533,0
21534,0
21535,0
21536,1
21537,1
21538,0
21539,1
21540,0
21541,0
21542,1
21543,1
21544,1
21545,1
21546,1
21547,1
21548,0
21549,0
21550,1
21551,0
21552,1
21553,1
21554,0
21555,1
21556,0
21557,1
21558,1
21559,0
21560,1
21561,0
21562,0
21563,1
21564,0
21565,1
21566,1
21567,0
21568,1
21569,0
21570,0
21571,1
21572,0
21573,0
21574,0
21575,0
21576,1
21577,1
21578,1
21579,0
21580,0
21581,0
21582,1
21583,0
21584,0
21585,1
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,1
21597,1
21598,1
21599,1
21600,1
21601,1
21602,1
21603,0
21604,1
21605,1
21606,0
21607,1
21608,0
21609,0
21610,1
21611,0
21612,0
21613,0
21614,1
21615,1
21616,1
21617,0
21618,1
21619,1
21620,1
21621,0
21622,1
21623,0
21624,1
21625,1
21626,1
21627,1
21628,1
21629,0
21630,0
21631,1
21632,0
21633,0
21634,1
21635,0
21636,0
21637,1
21638,1
21639,0
21640,1
21641,0
21642,0
21643,1
21644,0
21645,1
21646,0
21647,1
21648,0
21649,0
21650,1
21651,1
21652,0
21653,1
21654,1
21655,0
21656,1
21657,1
21658,0
21659,1
21660,0
21661,1
21662,0
21663,0
21664,1
21665,1
21666,0
21667,1
21668,1
21669,1
21670,1
21671,1
21672,1
21673,1
21674,0
21675,0
21676,1
21677,0
21678,1
21679,0
21680,1
21681,1
21682,1
21683,1
21684,0
21685,1
21686,0
21687,0
21688,0
21689,0
21690,1
21691,0
21692,1
21693,1
21694,0
21695,0
21696,1
21697,1
21698,0
21699,0
21700,1
21701,0
21702,1
21703,1
21704,1
21705,0
21706,1
21707,1
21708,1
21709,1
21710,1
21711,1
21712,1
21713,0
21714,1
21715,0
21716,1
21717,1
21718,1
21719,1
21720,0
21721,1
21722,0
21723,1
21724,1
21725,1
21726,0
21727,1
21728,1
21729,1
21730,1
21731,1
21732,1
21733,0
21734,1
21735,0
21736,1
21737,0
21738,1
21739,1
21740,0
21741,0
21742,0
21743,1
21744,0
21745,0
21746,1
21747,0
21748,0
21749,0
21750,1
21751,0
21752,0
21753,1
21754,0
21755,0
21756,0
21757,1
21758,1
21759,1
21760,1
21761,0
21762,1
21763,0
21764,1
21765,0
21766,0
21767,1
21768,1
21769,0
21770,1
21771,0
21772,0
21773,1
21774,1
21775,1
21776,0
21777,1
21778,1
21779,1
21780,1
21781,0
21782,0
21783,1
21784,0
21785,0
21786,1
21787,1
21788,0
21789,0
21790,1
21791,0
21792,0
21793,0
21794,0
21795,1
21796,1
21797,1
21798,1
21799,0
21800,0
21801,0
21802,0
21803,0
21804,0
21805,1
21806,1
21807,1
21808,1
21809,1
21810,1
21811,1
21812,1
21813,0
21814,1
21815,0
21816,0
21817,1
21818,0
21819,0
21820,0
21821,0
21822,0
21823,0
21824,0
21825,1
21826,1
21827,1
21828,0
21829,1
21830,1
21831,1
21832,1
21833,1
21834,0
21835,1
21836,1
21837,0
21838,1
21839,1
21840,1
21841,1
21842,1
21843,1
21844,0
21845,0
21846,0
21847,1
21848,1
21849,1
21850,1
21851,0
21852,1
21853,0
21854,1
21855,1
21856,1
21857,1
21858,0
21859,1
21860,1
21861,1
21862,1
21863,1
21864,0
21865,0
21866,1
21867,1
21868,1
21869,1
21870,0
21871,0
21872,1
21873,0
21874,0
21875,1
21876,1
21877,0
21878,0
21879,0
21880,0
21881,1
21882,0
21883,1
21884,0
21885,0
21886,0
21887,0
21888,0
21889,0
21890,1
21891,1
